AT2G19070.1,1,17,3.40E-05,| Symbols: SHT | spermidine hydroxycinnamoyl transferase | chr2:8260185-8261958 REVERSE LENGTH=451,59334,122631,167287,17717,19156,23399,14637,9659,9438,14192,10617,0.16,0.09,0.08874,0.07785,
AT3G55260.1,1,50,3.44E-05,"| Symbols: HEXO1, ATHEX2 | beta-hexosaminidase 1 | chr3:20489317-20492858 FORWARD LENGTH=541",223506,143336,147649,32177,22608,107189,56272,2451,4799,5601,5888,0.32,0.03,0.02269,0.02342,
AT4G38710.1,1,16,3.45E-05,| Symbols:  | glycine-rich protein | chr4:18078141-18080002 REVERSE LENGTH=452,52020,50692,25233,1302,312,832,116,0,0,26,0,0.02,0,0.04034,0.03933,
ATCG00350.1,1,20,3.86E-05,"| Symbols: PSAA | Photosystem I, PsaA/PsaB protein | chrC:39605-41857 REVERSE LENGTH=750",92125,112155,106606,322435,327796,223146,235678,215441,212995,214408,208985,2.68,2.06,0.0068,0.00191,
AT5G47930.1,1,28,3.88E-05,| Symbols:  | Zinc-binding ribosomal protein family protein | chr5:19406423-19407329 REVERSE LENGTH=84,67605,279112,419577,3906,3357,4929,4660,500,1621,2415,2771,0.02,0.01,0.13341,0.13138,
AT3G08510.1,1,30,4.12E-05,"| Symbols: ATPLC2, PLC2 | phospholipase C 2 | chr3:2582626-2585556 REVERSE LENGTH=581",76935,159198,220042,7906,6460,13916,9730,902,1771,5622,1229,0.06,0.02,0.07497,0.06881,
AT4G24280.1,1,128,4.18E-05,| Symbols: cpHsc70-1 | chloroplast heat shock protein 70-1 | chr4:12590094-12593437 FORWARD LENGTH=718,35554,26476,17821,3256,1841,7707,5569,84581,103247,57553,85862,0.17,3.11,0.04282,0.00472,
AT2G42530.1,1,33,4.43E-05,| Symbols: COR15B | cold regulated 15b | chr2:17709191-17709873 REVERSE LENGTH=141,293,1273,2761,165274,133211,38754,105009,85246,84512,106021,67853,76.64,59.55,0.02699,0.00159,
AT2G39010.1,1,78,4.63E-05,"| Symbols: PIP2E, PIP2;6 | plasma membrane intrinsic protein 2E | chr2:16291564-16293746 FORWARD LENGTH=289",202059,382005,564434,21334,10136,15393,14799,28779,20940,7111,17805,0.04,0.05,0.0723,0.07326,
AT5G08670.1,1,44,4.78E-05,| Symbols:  | ATP synthase alpha/beta family protein | chr5:2818395-2821149 REVERSE LENGTH=556,384301,977429,959863,56628,22746,107511,110490,10864,13602,19417,14107,0.1,0.02,0.06794,0.05997,
AT5G02240.1,1,31,4.79E-05,| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr5:451502-452984 FORWARD LENGTH=253,104291,118678,80546,25285,15289,67568,39964,2082,2095,5961,3525,0.37,0.03,0.01067,0.01225,
AT3G27330.1,1,15,5.01E-05,| Symbols:  | zinc finger (C3HC4-type RING finger) family protein | chr3:10116950-10120516 REVERSE LENGTH=913,35094,26937,17677,15464,21722,25473,14431,335307,272596,102506,245753,0.73,9,0.28649,0.02228,
AT1G10630.1,1,27,5.02E-05,"| Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181",130275,223183,311765,22051,16329,30394,26849,2121,6445,10635,7239,0.11,0.03,0.06306,0.05436,
AT1G50700.1,1,52,5.05E-05,| Symbols: CPK33 | calcium-dependent protein kinase 33 | chr1:18782214-18784385 FORWARD LENGTH=521,1158,1413,365,5124,5032,4418,3609,16600,20797,46870,20253,4.65,26.7,0.00066,0.03647,
AT4G31140.1,1,25,5.67E-05,| Symbols:  | O-Glycosyl hydrolases family 17 protein | chr4:15141581-15143188 FORWARD LENGTH=484,53371,55706,49604,9282,5243,44562,26607,678,727,949,1203,0.41,0.02,0.03701,0.00112,
AT2G05710.1,1,29,5.73E-05,| Symbols: ACO3 | aconitase 3 | chr2:2141591-2146350 FORWARD LENGTH=990,41325,57656,58640,25395,24207,29148,30542,4014,7407,11030,4099,0.52,0.13,0.03844,0.00974,
AT1G77510.1,1,94,5.75E-05,"| Symbols: ATPDIL1-2, PDI6, ATPDI6, PDIL1-2 | PDI-like 1-2 | chr1:29126742-29129433 FORWARD LENGTH=508",840677,579999,481773,90914,83462,203948,152681,49182,58660,85475,47190,0.21,0.09,0.03535,0.03234,
AT1G09750.1,1,21,6.01E-05,| Symbols:  | Eukaryotic aspartyl protease family protein | chr1:3157541-3158960 FORWARD LENGTH=449,708749,1013594,792077,281422,148815,519589,440977,55790,70190,81038,69824,0.41,0.08,0.01243,0.01349,
AT4G14040.1,1,24,6.64E-05,"| Symbols: EDA38, SBP2 | selenium-binding protein 2 | chr4:8100691-8102828 REVERSE LENGTH=487",97539,143529,208067,21326,10145,37780,28286,2764,1555,6657,4398,0.16,0.03,0.05541,0.04491,
AT4G12320.1,1,30,6.69E-05,"| Symbols: CYP706A6 | cytochrome P450, family 706, subfamily A, polypeptide 6 | chr4:7314939-7316647 REVERSE LENGTH=518",57888,160661,248991,7019,2066,1424,2761,2463,826,361,1165,0.02,0.01,0.1098,0.10735,
AT2G16940.1,1,77,6.98E-05,"| Symbols:  | Splicing factor, CC1-like | chr2:7342869-7347052 REVERSE LENGTH=561",0,59,0,15589,14832,100236,68975,13062,16918,43461,14761,2556.36,1129.46,0.09825,0.05464,
AT1G29470.1,1,21,7.13E-05,| Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:10310424-10313369 REVERSE LENGTH=770,120418,163518,200235,20325,26164,9420,15709,61059,57498,37533,41326,0.11,0.31,0.02273,0.03326,
AT5G13850.1,1,172,7.13E-05,| Symbols: NACA3 | nascent polypeptide-associated complex subunit alpha-like protein 3 | chr5:4471361-4472676 FORWARD LENGTH=204,848878,660652,556006,110565,62922,149981,134567,9045,17433,48265,28541,0.17,0.04,0.01769,0.01558,
AT3G11770.1,1,29,7.19E-05,"| Symbols:  | Polynucleotidyl transferase, ribonuclease H-like superfamily protein | chr3:3721490-3722092 REVERSE LENGTH=200",350517,243971,204881,3541,2539,19762,11137,4571,3360,7402,5015,0.03,0.02,0.02661,0.02658,
AT2G36880.1,1,18,7.93E-05,| Symbols: MAT3 | methionine adenosyltransferase 3 | chr2:15479721-15480893 REVERSE LENGTH=390,76738,160324,206250,20431,19477,12506,11544,40983,41103,31409,41840,0.11,0.26,0.07319,0.10215,
AT3G24170.1,1,64,8.21E-05,"| Symbols: ATGR1, GR1 | glutathione-disulfide reductase | chr3:8729762-8734115 REVERSE LENGTH=499",171550,135477,150073,55619,38427,116408,86108,8838,11933,21682,13836,0.49,0.09,0.01319,0.00364,
AT4G34200.1,1,35,8.24E-05,| Symbols: EDA9 | D-3-phosphoglycerate dehydrogenase | chr4:16374041-16376561 REVERSE LENGTH=603,31953,71571,93198,6570,11053,7336,5273,3440,4521,7404,5663,0.12,0.08,0.08302,0.07784,
AT5G49650.1,1,20,8.29E-05,"| Symbols: XK-2, XK2 | xylulose kinase-2 | chr5:20152898-20155574 FORWARD LENGTH=558",238699,143219,132707,16928,13096,75819,23953,2319,1944,4457,5775,0.19,0.02,0.03736,0.03794,
AT1G53750.1,1,18,8.75E-05,| Symbols: RPT1A | regulatory particle triple-A 1A | chr1:20065921-20068324 REVERSE LENGTH=426,28699,85437,109759,1466,464,1960,992,3272,1155,4731,2985,0.02,0.04,0.0924,0.09636,
AT1G24020.1,1,21,8.83E-05,| Symbols: MLP423 | MLP-like protein 423 | chr1:8500653-8501458 REVERSE LENGTH=155,59834,129675,173273,7634,6235,16995,18033,8138,6116,4466,5793,0.1,0.05,0.08003,0.0737,
AT4G31700.1,1,65,8.91E-05,"| Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347714 REVERSE LENGTH=250",773316,1808883,2797077,67111,45600,144188,112418,32613,58415,98444,67405,0.05,0.04,0.10032,0.09767,
ATCG00540.1,1,48,9.14E-05,| Symbols: PETA | photosynthetic electron transfer A | chrC:61657-62619 FORWARD LENGTH=320,209648,214768,159812,70879,38024,99824,82882,12755,9455,28304,16749,0.37,0.09,0.00503,0.00704,
AT1G12310.1,1,181,9.16E-05,| Symbols:  | Calcium-binding EF-hand family protein | chr1:4187500-4187946 REVERSE LENGTH=148,2760,24192,31612,852,1040,968,1346,64546,85636,50407,91123,0.05,3.74,0.16627,0.00899,
AT1G18170.1,1,37,9.32E-05,| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr1:6254291-6255507 FORWARD LENGTH=247,1691,7473,4247,2650,4964,1438,5072,55670,79137,92355,48763,0.79,15.43,0.65297,0.00698,
AT1G72160.1,1,51,9.48E-05,| Symbols:  | Sec14p-like phosphatidylinositol transfer family protein | chr1:27153823-27155609 REVERSE LENGTH=490,95207,202670,323423,31251,29388,31738,24979,18044,19839,26999,27643,0.14,0.11,0.11431,0.10778,
ATCG00500.1,1,65,9.57E-05,| Symbols: ACCD | acetyl-CoA carboxylase carboxyl transferase subunit beta | chrC:57075-58541 FORWARD LENGTH=488,49215,138815,203746,11309,5839,14151,16191,1606,1109,5244,1731,0.09,0.02,0.1174,0.10347,
AT2G20450.1,1,22,9.86E-05,| Symbols:  | Ribosomal protein L14 | chr2:8813923-8815071 FORWARD LENGTH=134,237523,609557,906477,72991,49937,72462,63366,17297,21453,47968,32647,0.11,0.05,0.11502,0.10303,
AT3G57240.1,1,34,9.97E-05,"| Symbols: BG3 | beta-1,3-glucanase 3 | chr3:21181916-21183045 REVERSE LENGTH=341",27307,23083,12556,7592,5482,35653,21704,807,806,724,650,0.84,0.04,0.7011,0.0439,
AT1G35160.1,1,341,0.00010019,"| Symbols: GRF4, 14-3-3PHI, GF14 PHI | GF14 protein phi chain | chr1:12867264-12868514 FORWARD LENGTH=267",914645,650890,727764,188114,117808,281148,288277,77145,99163,129881,120954,0.29,0.14,0.00792,0.01241,
AT3G14390.1,1,20,0.000105476,| Symbols:  | Pyridoxal-dependent decarboxylase family protein | chr3:4806771-4808954 FORWARD LENGTH=484,65868,125664,180651,4692,2559,15393,8979,4495,3358,2170,3761,0.06,0.03,0.07163,0.06788,
AT5G56000.1;AT5G52640.1,1,168,0.000107902,"| Symbols: Hsp81.4, AtHsp90.4 | HEAT SHOCK PROTEIN 81.4 | chr5:22677602-22680067 REVERSE LENGTH=699",475964,296402,348781,87040,52949,135654,106756,26676,46211,57804,44577,0.26,0.12,0.02546,0.02377,
AT1G16880.1,1,57,0.000112599,| Symbols:  | uridylyltransferase-related | chr1:5773796-5776125 FORWARD LENGTH=290,15416,19025,17597,7528,7584,28227,26075,164851,229053,145768,200803,1,10.67,0.99904,0.0028,
AT4G33680.1,1,18,0.000114221,| Symbols: AGD2 | Pyridoxal phosphate (PLP)-dependent transferases superfamily protein | chr4:16171847-16174630 REVERSE LENGTH=461,365964,363523,245014,72925,57190,183753,128585,18771,21784,39513,15733,0.34,0.07,0.01271,0.01581,
AT3G52380.1,1,25,0.000122001,"| Symbols: CP33, PDE322 | chloroplast RNA-binding protein 33 | chr3:19421619-19422855 FORWARD LENGTH=329",689118,435726,445360,209964,165288,520191,293370,52014,45791,82440,56914,0.57,0.11,0.1088,0.02947,
AT5G13450.1,1,17,0.000127577,| Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=238,24068,112595,148639,3984,2956,1332,4168,972,1874,1471,2693,0.03,0.02,0.13079,0.12773,
AT5G26360.1,1,16,0.000129425,| Symbols:  | TCP-1/cpn60 chaperonin family protein | chr5:9255561-9258891 REVERSE LENGTH=555,32323,87207,116720,6640,3399,5759,6628,2915,3545,7401,2222,0.07,0.05,0.09767,0.09394,
AT3G18190.1,1,33,0.000136951,| Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:6232226-6233836 FORWARD LENGTH=536,21448,138851,128738,1641,1104,4302,1542,2403,1768,930,1504,0.02,0.02,0.1289,0.12785,
AT3G14840.2,1,23,0.000139587,| Symbols:  | Leucine-rich repeat transmembrane protein kinase | chr3:4988271-4993891 FORWARD LENGTH=1020,7849,35893,42721,1187,2668,3378,2359,858,211,461,300,0.08,0.02,0.13136,0.11713,
AT2G47910.1,1,21,0.000142351,| Symbols: CRR6 | chlororespiratory reduction 6 | chr2:19614741-19615559 FORWARD LENGTH=246,4866,5317,6717,27535,20057,63427,44748,586,688,3558,1328,6.91,0.27,0.04076,0.00581,
AT3G25220.1,1,55,0.000143177,| Symbols: FKBP15-1 | FK506-binding protein 15 kD-1 | chr3:9182691-9184463 FORWARD LENGTH=153,13085,22507,33227,188818,203900,85581,153193,125798,168195,232187,172657,6.88,7.62,0.0123,0.00445,
AT3G20820.1,1,24,0.00014682,| Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:7280930-7282027 FORWARD LENGTH=365,84988,210161,302448,2980,2368,10316,8977,2510,306,558,2247,0.03,0.01,0.09192,0.08825,
AT1G74100.1,1,29,0.000150149,"| Symbols: SOT16, ATSOT16, CORI-7, ATST5A | sulfotransferase 16 | chr1:27864489-27865505 REVERSE LENGTH=338",183604,134169,90143,46308,38311,36560,34700,91089,77327,72844,82123,0.29,0.59,0.06822,0.17551,
AT1G50250.1,1,27,0.000151532,| Symbols: FTSH1 | FTSH protease 1 | chr1:18614398-18616930 REVERSE LENGTH=716,4696,3807,1334,2021,2901,6630,3847,27699,41429,34019,31805,1.17,10.29,0.70454,0.00083,
AT2G42740.1,1,50,0.000159877,| Symbols: RPL16A | ribosomal protein large subunit 16A | chr2:17791794-17792946 FORWARD LENGTH=182,313448,801044,1031129,35484,18911,98001,69639,3478,7934,19872,11199,0.08,0.01,0.08828,0.07952,
AT3G62750.1,1,38,0.000171403,| Symbols: BGLU8 | beta glucosidase 8 | chr3:23214375-23216900 FORWARD LENGTH=497,135240,95450,70941,44351,22917,202236,67258,5704,2208,3356,3214,0.84,0.04,0.73133,0.03521,
AT2G33530.1,1,18,0.000178983,| Symbols: scpl46 | serine carboxypeptidase-like 46 | chr2:14197866-14200536 REVERSE LENGTH=465,60,297,179,17422,14423,1145,7189,29121,24452,19206,22463,56.2,133.22,0.07414,0.00144,
ATCG00800.1,1,24,0.000180952,| Symbols:  | structural constituent of ribosome | chrC:82826-83482 REVERSE LENGTH=218,20098,96847,134907,3943,1019,4414,3080,531,931,1735,1063,0.04,0.01,0.13892,0.1335,
AT4G25810.1,1,25,0.000195409,"| Symbols: XTR6, XTH23 | xyloglucan endotransglycosylase 6 | chr4:13128694-13129715 FORWARD LENGTH=286",993893,717518,574877,219930,190931,302542,275997,372421,357836,383264,354862,0.32,0.48,0.04744,0.08438,
AT1G17220.1,1,59,0.000199377,"| Symbols: FUG1 | Translation initiation factor 2, small GTP-binding protein | chr1:5885383-5890165 FORWARD LENGTH=1026",15647,18674,15946,600,197,594,1043,76,0,0,0,0.04,0,0.00277,0.00328,
AT4G13360.1,1,27,0.000207239,| Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr4:7775133-7777701 FORWARD LENGTH=421,263186,231865,191302,33790,17630,90588,52711,18860,10744,17362,16871,0.21,0.07,0.0022,0.00903,
AT1G79550.1,1,175,0.000214275,| Symbols: PGK | phosphoglycerate kinase | chr1:29924347-29926295 REVERSE LENGTH=401,379,513,884,5986,7800,31802,15196,782,2091,1462,1106,25.66,2.3,0.08903,0.06718,
AT1G62820.1,1,184,0.00021563,| Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148,23022,27156,22576,16725,11562,8968,16124,40982,56155,82513,45462,0.55,2.32,0.00578,0.0395,
AT5G14320.1,1,45,0.000221001,| Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169,48153,132052,180121,12467,3097,13615,10734,4121,4385,6060,4228,0.08,0.04,0.1033,0.09583,
AT5G46290.1,1,27,0.000223277,"| Symbols: KASI, KAS1 | 3-ketoacyl-acyl carrier protein synthase I | chr5:18774439-18776629 REVERSE LENGTH=473",7613,27997,38740,3751,1320,2268,1863,262,563,1153,463,0.09,0.02,0.13233,0.11783,
AT1G75950.1,1,67,0.000223439,"| Symbols: SKP1, ASK1, ATSKP1, SKP1A, UIP1 | S phase kinase-associated protein 1 | chr1:28516715-28517454 FORWARD LENGTH=160",554302,373865,262320,115589,77447,291337,155435,15157,26680,45841,23595,0.4,0.07,0.08726,0.0485,
AT5G39210.1,1,53,0.000228701,| Symbols: CRR7 | chlororespiratory reduction 7 | chr5:15703231-15703999 FORWARD LENGTH=156,333265,165423,107317,60550,52211,89505,68151,15708,24442,28848,26010,0.33,0.12,0.18414,0.11891,
AT2G37170.1,1,23,0.000235359,"| Symbols: PIP2B, PIP2;2 | plasma membrane intrinsic protein 2 | chr2:15613624-15614791 REVERSE LENGTH=285",127994,278000,354709,24174,13509,40205,12043,10441,17480,23514,23856,0.09,0.07,0.07257,0.07155,
AT2G44650.1,1,23,0.000248784,"| Symbols: CHL-CPN10, CPN10 | chloroplast chaperonin 10 | chr2:18419521-18420510 REVERSE LENGTH=139",4792,3851,4117,26098,22465,20302,30650,11544,18802,38622,25799,5.85,5.57,0.00254,0.04317,
AT1G42550.1,1,28,0.000249016,| Symbols: PMI1 | plastid movement impaired1 | chr1:15977131-15979734 FORWARD LENGTH=843,131996,94913,49028,9099,2581,7310,3143,10690,6274,3218,6513,0.06,0.07,0.06853,0.07024,
AT5G04590.1,1,28,0.000274147,| Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642,131970,438441,550755,48750,37917,122900,66115,11092,16339,22998,17414,0.18,0.05,0.1322,0.10412,
AT1G31730.1,1,20,0.000285685,| Symbols:  | Adaptin family protein | chr1:11359907-11363916 FORWARD LENGTH=938,5769,21153,41358,0,0,255,0,0,0,0,0,0,0,0.15853,0.15784,
AT5G41970.1,1,19,0.000288292,| Symbols:  | Metal-dependent protein hydrolase | chr5:16791198-16792961 FORWARD LENGTH=373,51735,33418,40081,69215,123074,55562,55345,190055,181347,189105,145321,1.82,4.23,0.12207,0.00022,
AT4G16720.1,1,18,0.000297704,| Symbols:  | Ribosomal protein L23/L15e family protein | chr4:9400156-9401315 REVERSE LENGTH=204,93856,272151,355561,7591,4459,14695,8506,499,2431,5006,5368,0.04,0.01,0.09524,0.09154,
AT1G17100.1,1,22,0.000300708,| Symbols:  | SOUL heme-binding family protein | chr1:5844766-5845539 FORWARD LENGTH=232,0,4,0,0,0,0,419,23560,32325,30307,31258,85.34,23892.01,0.39589,0.00066,
AT1G29910.1,1,38,0.0003083,"| Symbols: CAB3, AB180, LHCB1.2 | chlorophyll A/B binding protein 3 | chr1:10472443-10473246 REVERSE LENGTH=267",701709,796110,776648,289349,133237,128691,185500,78390,50129,148729,129777,0.24,0.13,0.00007,0.00004,
AT5G26570.1,1,41,0.000321023,"| Symbols: PWD, OK1, ATGWD3 | catalytics;carbohydrate kinases;phosphoglucan, water dikinases | chr5:9261580-9267526 FORWARD LENGTH=1196",218184,221370,147741,215652,157153,571112,304132,19840,31243,58487,24718,1.59,0.17,0.29726,0.01304,
AT1G27400.1,1,35,0.000337239,| Symbols:  | Ribosomal protein L22p/L17e family protein | chr1:9515230-9516725 FORWARD LENGTH=176,52763,174409,211393,12576,7589,6372,11481,8078,10436,21251,17654,0.07,0.1,0.10392,0.11002,
AT3G59980.1,1,96,0.000347354,"| Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr3:22154528-22155570 REVERSE LENGTH=273",153246,126234,86965,240968,224874,453643,369274,95833,85098,91934,73247,2.64,0.71,0.029,0.19981,
ATCG00280.1,1,56,0.000350136,| Symbols: PSBC | photosystem II reaction center protein C | chrC:33720-35141 FORWARD LENGTH=473,372919,447396,396772,85796,25393,13762,28914,70416,38519,39160,48026,0.09,0.12,0.00018,0.00164,
AT5G13420.1,1,58,0.000380994,| Symbols:  | Aldolase-type TIM barrel family protein | chr5:4302080-4304212 REVERSE LENGTH=438,296730,203018,154262,100097,81350,157192,110364,350557,446064,753977,519188,0.51,2.37,0.11266,0.03262,
AT1G50480.1,1,130,0.000381436,| Symbols: THFS | 10-formyltetrahydrofolate synthetase | chr1:18702064-18704687 FORWARD LENGTH=634,164476,259471,206657,17319,20095,64160,68103,12512,7380,20434,7733,0.2,0.06,0.01208,0.01771,
AT2G42540.1,1,27,0.000409462,"| Symbols: COR15A, COR15 | cold-regulated 15a | chr2:17711241-17711930 REVERSE LENGTH=127",1507974,758453,727806,430288,330778,392122,338273,288552,246078,301942,193895,0.37,0.26,0.13269,0.09971,
AT4G20850.1,1,57,0.000415978,| Symbols: TPP2 | tripeptidyl peptidase ii | chr4:11160935-11169889 REVERSE LENGTH=1380,61253,180166,195906,18808,18773,37725,10473,5006,14860,6486,7070,0.15,0.06,0.0971,0.08342,
AT3G51730.1,1,26,0.000423539,| Symbols:  | saposin B domain-containing protein | chr3:19186970-19188436 FORWARD LENGTH=213,309,40,293,643,1062,810,173,6542,9767,6559,8550,3.14,36.68,0.08874,0.00218,
AT1G63770.1,1,20,0.000432992,| Symbols:  | Peptidase M1 family protein | chr1:23658250-23664243 REVERSE LENGTH=918,198750,150573,137901,25868,15162,130201,65423,5233,5812,9230,7269,0.36,0.04,0.02374,0.01375,
AT3G10520.1,1,18,0.000443552,"| Symbols: AHB2, GLB2, ARATH GLB2, NSHB2, ATGLB2, HB2 | haemoglobin 2 | chr3:3276516-3277765 REVERSE LENGTH=158",35366,42624,23776,142079,123821,208040,193805,16647,32686,54226,39438,4.92,1.05,0.00519,0.85566,
AT5G65430.1,1,221,0.000453481,"| Symbols: GRF8, 14-3-3KAPPA, GF14 KAPPA | general regulatory factor 8 | chr5:26148546-26150255 REVERSE LENGTH=248",255611,403922,675308,194429,140410,322693,196907,26918,44191,84162,51189,0.48,0.12,0.19289,0.08393,
AT5G55230.1,1,54,0.000454219,"| Symbols: ATMAP65-1, MAP65-1 | microtubule-associated proteins 65-1 | chr5:22402716-22405182 FORWARD LENGTH=587",37190,29855,16122,2059,3493,3555,2658,1739,5643,6135,2793,0.11,0.15,0.05639,0.058,
AT5G59880.1,1,40,0.000471316,| Symbols: ADF3 | actin depolymerizing factor 3 | chr5:24120382-24121628 FORWARD LENGTH=139,46035,41594,20369,13786,6892,3821,7175,108622,128930,38469,78892,0.22,2.46,0.06257,0.0692,
AT2G37270.1,1,22,0.000475082,"| Symbols: ATRPS5B, RPS5B | ribosomal protein 5B | chr2:15647883-15649042 REVERSE LENGTH=207",82614,272341,392899,28364,24995,9241,12724,24092,15459,14899,15645,0.08,0.07,0.12497,0.1241,
AT5G52960.1,1,23,0.000484085,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of ,24346,23359,22910,26916,15266,121389,58462,3993,2839,1974,2996,2.36,0.13,0.27145,0,
AT5G58330.1,1,62,0.000493725,| Symbols:  | lactate/malate dehydrogenase family protein | chr5:23580010-23582287 REVERSE LENGTH=443,1109555,721136,378193,167950,95026,440935,339743,27696,53450,52718,47268,0.35,0.06,0.14088,0.082,
AT5G16440.1,1,27,0.000496483,| Symbols: IPP1 | isopentenyl diphosphate isomerase 1 | chr5:5371765-5373575 FORWARD LENGTH=291,44981,53377,45456,15151,7085,19846,15914,604,4264,3901,1900,0.3,0.06,0.00041,0.00172,
AT3G56070.1,1,60,0.000512734,| Symbols: ROC2 | rotamase cyclophilin 2 | chr3:20806987-20807517 REVERSE LENGTH=176,2032,376,1674,40822,33427,168489,94564,619,2572,6412,3331,61.97,2.38,0.0763,0.22519,
AT5G57655.1,1,22,0.000526127,| Symbols:  | xylose isomerase family protein | chr5:23347030-23348720 FORWARD LENGTH=287,63086,123625,161593,32118,27480,52805,39582,20612,22988,27117,19513,0.33,0.19,0.10759,0.08205,
AT3G09440.1,1,235,0.000544134,| Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649,180102,125276,74829,98415,61173,191059,153600,12078,14599,29393,20110,0.99,0.15,0.98783,0.06906,
AT2G20420.1,1,79,0.000546562,| Symbols:  | ATP citrate lyase (ACL) family protein | chr2:8805574-8807858 FORWARD LENGTH=421,21752,20195,13360,5745,4719,6155,1998,16055,20437,23245,19236,0.25,1.07,0.02251,0.68754,
AT3G02080.1,1,17,0.000551786,| Symbols:  | Ribosomal protein S19e family protein | chr3:364138-365161 REVERSE LENGTH=143,56645,226630,312737,18013,11155,12656,14870,8694,9606,21406,17921,0.07,0.07,0.13368,0.13377,
AT5G13510.1,1,26,0.000578537,| Symbols:  | Ribosomal protein L10 family protein | chr5:4341294-4341956 FORWARD LENGTH=220,34253,56298,55831,7242,3074,11961,7896,1401,2308,7272,2672,0.15,0.07,0.02404,0.02184,
AT1G20010.1,1,34,0.000586651,| Symbols: TUB5 | tubulin beta-5 chain | chr1:6938033-6940481 REVERSE LENGTH=449,19753,112601,61791,1917,1786,2314,9200,25,9,254,0,0.06,0,0.15073,0.13769,
AT3G20050.1,1,19,0.000593581,"| Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545",4567,16382,21844,1883,893,1802,1352,954,322,1145,530,0.1,0.05,0.12875,0.11736,
AT5G60980.1,1,15,0.000602886,| Symbols:  | Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain | chr5:24543988-24546027 FORWARD LENGTH=459,172597,132058,57405,22044,14806,3278,8409,7722,4833,4536,7658,0.1,0.05,0.08246,0.07683,
AT1G02620.1,1,16,0.000633444,| Symbols:  | Ras-related small GTP-binding family protein | chr1:557092-557668 FORWARD LENGTH=122,11549,41151,52541,908,886,107,2861,230,302,510,229,0.03,0.01,0.10875,0.10449,
AT1G36280.1,1,56,0.000638124,| Symbols:  | L-Aspartase-like family protein | chr1:13640600-13642908 FORWARD LENGTH=527,158998,240332,182559,52920,27358,193119,100953,15062,15222,13120,16228,0.48,0.08,0.07243,0.01767,
AT3G61440.1,1,59,0.000685032,"| Symbols: ATCYSC1, ARATH;BSAS3;1, CYSC1 | cysteine synthase C1 | chr3:22735885-22737792 FORWARD LENGTH=368",178006,362850,418676,118575,105869,277957,219888,52751,46783,58316,49972,0.56,0.16,0.18685,0.06628,
AT4G26910.1,1,66,0.000729552,| Symbols:  | Dihydrolipoamide succinyltransferase | chr4:13520127-13522889 REVERSE LENGTH=464,77514,112603,123884,34615,20174,57055,41819,25728,22178,26311,18377,0.37,0.22,0.02233,0.0264,
AT2G28470.1,1,48,0.000762344,| Symbols: BGAL8 | beta-galactosidase 8 | chr2:12169047-12173164 REVERSE LENGTH=852,117136,370970,504631,159745,101880,86280,169264,35136,37655,36493,32648,0.39,0.11,0.21513,0.12155,
AT2G13360.1,1,25,0.000773354,"| Symbols: AGT, AGT1, SGAT | alanine:glyoxylate aminotransferase | chr2:5539417-5540902 REVERSE LENGTH=401",20382,14045,23062,36631,23496,91536,51851,94216,160709,149875,120262,2.66,6.85,0.11895,0.00422,
AT2G40660.1,1,36,0.000805874,"| Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr2:16966011-16968866 FORWARD LENGTH=389",43746,50256,55584,24800,21826,63722,72929,1355,4078,9998,2944,0.92,0.09,0.78325,0.00101,
AT1G04820.1,1,41,0.000816774,"| Symbols: TUA4, TOR2 | tubulin alpha-4 chain | chr1:1356421-1358266 REVERSE LENGTH=450",36812,121404,286335,24265,16156,27963,11446,6572,5606,8387,6840,0.13,0.05,0.22194,0.1935,
AT2G21390.1,1,21,0.000838968,"| Symbols:  | Coatomer, alpha subunit | chr2:9152428-9156577 FORWARD LENGTH=1218",12188,118173,131208,9332,7722,5858,3690,1076,1436,2794,1319,0.08,0.02,0.16595,0.15129,
